start	end	weight	direction
80326	7855	1	1
80326	7976	1	1
80326	8321	1	1
80326	8322	1	1
80326	8323	1	1
80326	8324	1	1
80326	8325	1	1
80326	8326	1	1
81029	11211	1	1
81029	2535	1	1
81029	7855	1	1
81029	7976	1	1
81029	8321	1	1
81029	8322	1	1
81029	8323	1	1
81029	8324	1	1
81029	8325	1	1
81029	8326	1	1
89780	11211	1	1
89780	2535	1	1
89780	7855	1	1
89780	7976	1	1
89780	8321	1	1
89780	8322	1	1
89780	8323	1	1
89780	8324	1	1
89780	8325	1	1
89780	8326	1	1
5663	1499	1	1
4089	51176	1	1
4089	6932	1	1
4089	6934	1	1
4089	83439	1	1
85407	1855	1	1
85407	1856	1	1
85407	1857	1	1
85409	1855	1	1
85409	1856	1	1
85409	1857	1	1
387	6093	1	1
387	9475	1	1
5879	5599	1	1
5879	5601	1	1
5879	5602	1	1
5880	5599	1	1
5880	5601	1	1
5880	5602	1	1
5881	5599	1	1
5881	5601	1	1
5881	5602	1	1
1499	51176	1	1
1499	6932	1	1
1499	6934	1	1
1499	83439	1	1
10683	4851	1	1
10683	4853	1	1
10683	4854	1	1
10683	4855	1	1
28514	4851	1	1
28514	4853	1	1
28514	4854	1	1
28514	4855	1	1
54567	4851	1	1
54567	4853	1	1
54567	4854	1	1
54567	4855	1	1
4851	113878	1	1
4851	151636	1	1
4851	1840	1	1
4851	196403	1	1
4851	23220	1	1
4853	113878	1	1
4853	151636	1	1
4853	1840	1	1
4853	196403	1	1
4853	23220	1	1
4854	113878	1	1
4854	151636	1	1
4854	1840	1	1
4854	196403	1	1
4854	23220	1	1
4855	113878	1	1
4855	151636	1	1
4855	1840	1	1
4855	196403	1	1
4855	23220	1	1
6868	4851	1	1
6868	4853	1	1
6868	4854	1	1
6868	4855	1	1
23385	4851	1	1
23385	4853	1	1
23385	4854	1	1
23385	4855	1	1
51107	4851	1	1
51107	4853	1	1
51107	4854	1	1
51107	4855	1	1
5663	4851	1	1
5663	4853	1	1
5663	4854	1	1
5663	4855	1	1
5664	4851	1	1
5664	4853	1	1
5664	4854	1	1
5664	4855	1	1
55851	4851	1	1
55851	4853	1	1
55851	4854	1	1
55851	4855	1	1
3955	4851	1	1
3955	4853	1	1
3955	4854	1	1
3955	4855	1	1
4242	4851	1	1
4242	4853	1	1
4242	4854	1	1
4242	4855	1	1
5986	4851	1	1
5986	4853	1	1
5986	4854	1	1
5986	4855	1	1
4851	11317	1	1
4851	3516	1	1
4853	11317	1	1
4853	3516	1	1
4854	11317	1	1
4854	3516	1	1
4855	11317	1	1
4855	3516	1	1
1387	11317	1	1
1387	3516	1	1
2033	11317	1	1
2033	3516	1	1
2648	11317	1	1
2648	3516	1	1
8850	11317	1	1
8850	3516	1	1
55534	11317	1	1
55534	3516	1	1
84441	11317	1	1
84441	3516	1	1
9794	11317	1	1
9794	3516	1	1
3549	5727	1	1
50846	5727	1	1
6469	5727	1	1
6608	51684	1	1
6608	27148	1	1
151449	269	1	1
151449	659	1	1
268	659	1	1
353500	269	1	1
353500	659	1	1
392255	269	1	1
392255	659	1	1
650	269	1	1
652	269	1	1
652	659	1	1
653	269	1	1
653	659	1	1
654	269	1	1
654	659	1	1
655	269	1	1
655	659	1	1
656	269	1	1
656	659	1	1
8200	269	1	1
8200	659	1	1
4838	92	1	1
4838	93	1	1
4086	4089	1	1
4090	4089	1	1
4093	4089	1	1
4087	4089	1	1
4088	4089	1	1
4089	7027	1	1
4089	1874	1	1
4089	1875	1	1
4089	5933	1	1
4089	5934	1	1
4087	7027	1	1
4087	1874	1	1
4087	1875	1	1
4087	5933	1	1
4087	5934	1	1
4088	7027	1	1
4088	1874	1	1
4088	1875	1	1
4088	5933	1	1
4088	5934	1	1
4089	6667	1	1
4089	1387	1	1
4089	2033	1	1
4087	6667	1	1
4087	1387	1	1
4087	2033	1	1
4088	6667	1	1
4088	1387	1	1
4088	2033	1	1
7048	387	1	1
7048	5515	1	1
7048	5516	1	1
7048	5518	1	1
7048	5519	1	1
9423	1630	1	1
1630	4690	1	1
4690	5879	1	1
4690	5880	1	1
4690	5881	1	1
5879	22885	1	1
5879	3983	1	1
5879	84448	1	1
5880	22885	1	1
5880	3983	1	1
5880	84448	1	1
5881	22885	1	1
5881	3983	1	1
5881	84448	1	1
9423	137970	1	1
9423	219699	1	1
9423	8633	1	1
9423	90249	1	1
1942	5921	1	1
1943	5921	1	1
1944	5921	1	1
1945	5921	1	1
1946	5921	1	1
1942	2534	1	1
1943	2534	1	1
1944	2534	1	1
1945	2534	1	1
1946	2534	1	1
1947	8440	1	1
1948	8440	1	1
1949	8440	1	1
8440	5747	1	1
1942	1969	1	1
1942	2041	1	1
1942	2042	1	1
1942	2043	1	1
1942	2044	1	1
1942	2045	1	1
1942	2046	1	1
1942	285220	1	1
1943	1969	1	1
1943	2041	1	1
1943	2042	1	1
1943	2043	1	1
1943	2044	1	1
1943	2045	1	1
1943	2046	1	1
1943	285220	1	1
1944	1969	1	1
1944	2041	1	1
1944	2042	1	1
1944	2043	1	1
1944	2044	1	1
1944	2045	1	1
1944	2046	1	1
1944	285220	1	1
1945	1969	1	1
1945	2041	1	1
1945	2042	1	1
1945	2043	1	1
1945	2044	1	1
1945	2045	1	1
1945	2046	1	1
1945	285220	1	1
1946	1969	1	1
1946	2041	1	1
1946	2042	1	1
1946	2043	1	1
1946	2044	1	1
1946	2045	1	1
1946	2046	1	1
1946	285220	1	1
2047	1947	1	1
2047	1948	1	1
2047	1949	1	1
2048	1947	1	1
2048	1948	1	1
2048	1949	1	1
2049	1947	1	1
2049	1948	1	1
2049	1949	1	1
2050	1947	1	1
2050	1948	1	1
2050	1949	1	1
2051	1947	1	1
2051	1948	1	1
2051	1949	1	1
1969	25	1	1
2041	25	1	1
2042	25	1	1
2043	25	1	1
2044	25	1	1
2045	25	1	1
2046	25	1	1
285220	25	1	1
2047	25	1	1
2048	25	1	1
2049	25	1	1
2050	25	1	1
2051	25	1	1
1969	25791	1	1
2041	25791	1	1
2042	25791	1	1
2043	25791	1	1
2044	25791	1	1
2045	25791	1	1
2046	25791	1	1
285220	25791	1	1
25791	387	1	1
5879	10298	1	1
5879	5063	1	1
5879	56924	1	1
5879	57144	1	1
5880	10298	1	1
5880	5063	1	1
5880	56924	1	1
5880	57144	1	1
5881	10298	1	1
5881	5063	1	1
5881	56924	1	1
5881	57144	1	1
998	10298	1	1
998	5063	1	1
998	56924	1	1
998	57144	1	1
1969	5921	1	1
2041	5921	1	1
2042	5921	1	1
2043	5921	1	1
2044	5921	1	1
2045	5921	1	1
2046	5921	1	1
285220	5921	1	1
2047	5921	1	1
2048	5921	1	1
2049	5921	1	1
2050	5921	1	1
2051	5921	1	1
7852	2770	1	1
7852	2771	1	1
7852	2773	1	1
6585	6092	1	1
6585	6091	1	1
9353	6092	1	1
9353	6091	1	1
6092	23380	1	1
6092	57522	1	1
6092	9901	1	1
6091	23380	1	1
6091	57522	1	1
6091	9901	1	1
10371	8829	1	1
10512	8829	1	1
223117	8829	1	1
56920	8829	1	1
6405	8829	1	1
7869	8829	1	1
9723	8829	1	1
3897	8829	1	1
5361	5879	1	1
5361	5880	1	1
5361	5881	1	1
5362	5879	1	1
5362	5880	1	1
5362	5881	1	1
55558	5879	1	1
55558	5880	1	1
55558	5881	1	1
5361	27289	1	1
5362	27289	1	1
55558	27289	1	1
23654	23365	1	1
5364	23365	1	1
5365	23365	1	1
23365	387	1	1
23654	27289	1	1
5364	27289	1	1
5365	27289	1	1
27289	23365	1	1
8482	3688	1	1
8482	10154	1	1
10505	23654	1	1
10505	5364	1	1
10505	5365	1	1
10507	23654	1	1
10507	5364	1	1
10507	5365	1	1
10509	23654	1	1
10509	5364	1	1
10509	5365	1	1
54910	23654	1	1
54910	5364	1	1
54910	5365	1	1
57715	23654	1	1
57715	5364	1	1
57715	5365	1	1
64218	23654	1	1
64218	5364	1	1
64218	5365	1	1
2534	1020	1	1
5335	11261	1	1
5335	5530	1	1
5335	5532	1	1
5335	5533	1	1
5335	5534	1	1
5335	5535	1	1
5335	63928	1	1
5336	11261	1	1
5336	5530	1	1
5336	5532	1	1
5336	5533	1	1
5336	5534	1	1
5336	5535	1	1
5336	63928	1	1
5335	5578	1	1
5335	5579	1	1
5335	5582	1	1
5336	5578	1	1
5336	5579	1	1
5336	5582	1	1
5335	100137049	1	1
5335	26279	1	1
5335	30814	1	1
5335	50487	1	1
5335	5319	1	1
5335	5320	1	1
5335	5321	1	1
5335	5322	1	1
5335	64600	1	1
5335	81579	1	1
5335	8398	1	1
5335	8399	1	1
5335	84647	1	1
5335	8681	1	1
5336	100137049	1	1
5336	26279	1	1
5336	30814	1	1
5336	50487	1	1
5336	5319	1	1
5336	5320	1	1
5336	5321	1	1
5336	5322	1	1
5336	64600	1	1
5336	81579	1	1
5336	8398	1	1
5336	8399	1	1
5336	84647	1	1
5336	8681	1	1
5335	4846	1	1
5336	4846	1	1
23533	5879	1	1
23533	5880	1	1
23533	5881	1	1
5290	5879	1	1
5290	5880	1	1
5290	5881	1	1
5291	5879	1	1
5291	5880	1	1
5291	5881	1	1
5293	5879	1	1
5293	5880	1	1
5293	5881	1	1
5294	5879	1	1
5294	5880	1	1
5294	5881	1	1
5295	5879	1	1
5295	5880	1	1
5295	5881	1	1
5296	5879	1	1
5296	5880	1	1
5296	5881	1	1
8503	5879	1	1
8503	5880	1	1
8503	5881	1	1
3791	9047	1	1
3791	5335	1	1
3791	5336	1	1
3791	25759	1	1
3791	5747	1	1
3791	5829	1	1
3791	998	1	1
3791	23533	1	1
3791	5290	1	1
3791	5291	1	1
3791	5293	1	1
3791	5294	1	1
3791	5295	1	1
3791	5296	1	1
3791	8503	1	1
3791	6714	1	1
6714	23533	1	1
6714	5290	1	1
6714	5291	1	1
6714	5293	1	1
6714	5294	1	1
6714	5295	1	1
6714	5296	1	1
6714	8503	1	1
998	1432	1	1
998	5600	1	1
998	5603	1	1
998	6300	1	1
9855	387	1	1
387	1729	1	1
387	23396	1	1
103910	60	1	1
103910	646048	1	1
103910	646821	1	1
103910	648921	1	1
103910	71	1	1
10398	60	1	1
10398	646048	1	1
10398	646821	1	1
10398	648921	1	1
10398	71	1	1
10627	60	1	1
10627	646048	1	1
10627	646821	1	1
10627	648921	1	1
10627	71	1	1
29895	60	1	1
29895	646048	1	1
29895	646821	1	1
29895	648921	1	1
29895	71	1	1
4633	60	1	1
4633	646048	1	1
4633	646821	1	1
4633	648921	1	1
4633	71	1	1
4636	60	1	1
4636	646048	1	1
4636	646821	1	1
4636	648921	1	1
4636	71	1	1
58498	60	1	1
58498	646048	1	1
58498	646821	1	1
58498	648921	1	1
58498	71	1	1
93408	60	1	1
93408	646048	1	1
93408	646821	1	1
93408	648921	1	1
93408	71	1	1
3688	6714	1	1
3690	6714	1	1
3691	6714	1	1
3693	6714	1	1
3694	6714	1	1
3695	6714	1	1
3696	6714	1	1
3690	5747	1	1
3691	5747	1	1
3693	5747	1	1
3694	5747	1	1
3695	5747	1	1
3696	5747	1	1
5747	23533	1	1
5747	5290	1	1
5747	5291	1	1
5747	5293	1	1
5747	5294	1	1
5747	5295	1	1
5747	5296	1	1
5747	8503	1	1
10451	5879	1	1
10451	5880	1	1
10451	5881	1	1
7409	5879	1	1
7409	5880	1	1
7409	5881	1	1
7410	5879	1	1
7410	5880	1	1
7410	5881	1	1
857	2534	1	1
858	2534	1	1
859	2534	1	1
9564	1398	1	1
9564	1399	1	1
1398	1793	1	1
1399	1793	1	1
1793	5879	1	1
1793	5880	1	1
1793	5881	1	1
1398	2889	1	1
1399	2889	1	1
2889	5906	1	1
2889	5908	1	1
5906	5599	1	1
5906	5601	1	1
5906	5602	1	1
5908	5599	1	1
5908	5601	1	1
5908	5602	1	1
1398	5829	1	1
1399	5829	1	1
3265	23533	1	1
3265	5290	1	1
3265	5291	1	1
3265	5293	1	1
3265	5294	1	1
3265	5295	1	1
3265	5296	1	1
3265	8503	1	1
1956	5747	1	1
2064	5747	1	1
2321	5747	1	1
2324	5747	1	1
3480	5747	1	1
4233	5747	1	1
5156	5747	1	1
5159	5747	1	1
1956	23533	1	1
1956	5290	1	1
1956	5291	1	1
1956	5293	1	1
1956	5294	1	1
1956	5295	1	1
1956	5296	1	1
1956	8503	1	1
2321	23533	1	1
2321	5290	1	1
2321	5291	1	1
2321	5293	1	1
2321	5294	1	1
2321	5295	1	1
2321	5296	1	1
2321	8503	1	1
2324	23533	1	1
2324	5290	1	1
2324	5291	1	1
2324	5293	1	1
2324	5294	1	1
2324	5295	1	1
2324	5296	1	1
2324	8503	1	1
3480	23533	1	1
3480	5290	1	1
3480	5291	1	1
3480	5293	1	1
3480	5294	1	1
3480	5295	1	1
3480	5296	1	1
3480	8503	1	1
4233	23533	1	1
4233	5290	1	1
4233	5291	1	1
4233	5293	1	1
4233	5294	1	1
4233	5295	1	1
4233	5296	1	1
4233	8503	1	1
5156	23533	1	1
5156	5290	1	1
5156	5291	1	1
5156	5293	1	1
5156	5294	1	1
5156	5295	1	1
5156	5296	1	1
5156	8503	1	1
5159	23533	1	1
5159	5290	1	1
5159	5291	1	1
5159	5293	1	1
5159	5294	1	1
5159	5295	1	1
5159	5296	1	1
5159	8503	1	1
1950	2064	1	1
1950	2321	1	1
1950	2324	1	1
1950	3480	1	1
1950	3791	1	1
1950	4233	1	1
1950	5156	1	1
1950	5159	1	1
2277	1956	1	1
2277	2064	1	1
2277	2321	1	1
2277	3480	1	1
2277	4233	1	1
2277	5156	1	1
2277	5159	1	1
3082	1956	1	1
3082	2064	1	1
3082	2321	1	1
3082	2324	1	1
3082	3480	1	1
3082	3791	1	1
3082	5156	1	1
3082	5159	1	1
3479	1956	1	1
3479	2064	1	1
3479	2321	1	1
3479	2324	1	1
3479	3480	1	1
3479	3791	1	1
3479	4233	1	1
3479	5156	1	1
3479	5159	1	1
5154	1956	1	1
5154	2064	1	1
5154	2321	1	1
5154	2324	1	1
5154	3480	1	1
5154	3791	1	1
5154	4233	1	1
5155	1956	1	1
5155	2064	1	1
5155	2321	1	1
5155	2324	1	1
5155	3480	1	1
5155	3791	1	1
5155	4233	1	1
5228	1956	1	1
5228	2064	1	1
5228	2321	1	1
5228	2324	1	1
5228	3480	1	1
5228	3791	1	1
5228	4233	1	1
5228	5156	1	1
5228	5159	1	1
56034	1956	1	1
56034	2064	1	1
56034	2321	1	1
56034	2324	1	1
56034	3480	1	1
56034	3791	1	1
56034	4233	1	1
56034	5159	1	1
7422	1956	1	1
7422	2064	1	1
7422	2324	1	1
7422	3480	1	1
7422	4233	1	1
7422	5156	1	1
7422	5159	1	1
7423	1956	1	1
7423	2064	1	1
7423	2324	1	1
7423	3480	1	1
7423	3791	1	1
7423	4233	1	1
7423	5156	1	1
7423	5159	1	1
7424	1956	1	1
7424	2064	1	1
7424	2321	1	1
7424	3480	1	1
7424	4233	1	1
7424	5156	1	1
7424	5159	1	1
80310	1956	1	1
80310	2064	1	1
80310	2321	1	1
80310	2324	1	1
80310	3480	1	1
80310	3791	1	1
80310	4233	1	1
80310	5156	1	1
80310	5159	1	1
2321	25759	1	1
2321	399694	1	1
2321	53358	1	1
2321	6464	1	1
2324	25759	1	1
2324	399694	1	1
2324	53358	1	1
2324	6464	1	1
3480	25759	1	1
3480	399694	1	1
3480	53358	1	1
3480	6464	1	1
3791	399694	1	1
3791	53358	1	1
3791	6464	1	1
4233	25759	1	1
4233	399694	1	1
4233	53358	1	1
4233	6464	1	1
5156	25759	1	1
5156	399694	1	1
5156	53358	1	1
5156	6464	1	1
5159	25759	1	1
5159	399694	1	1
5159	53358	1	1
5159	6464	1	1
10319	3688	1	1
10319	3690	1	1
10319	3691	1	1
10319	3693	1	1
10319	3694	1	1
10319	3695	1	1
10319	3696	1	1
10319	22801	1	1
10319	3655	1	1
10319	3672	1	1
10319	3673	1	1
10319	3674	1	1
10319	3675	1	1
10319	3676	1	1
10319	3678	1	1
10319	3679	1	1
10319	3680	1	1
10319	3685	1	1
10319	8515	1	1
10319	8516	1	1
1101	3688	1	1
1101	3690	1	1
1101	3691	1	1
1101	3693	1	1
1101	3694	1	1
1101	3695	1	1
1101	3696	1	1
1101	22801	1	1
1101	3655	1	1
1101	3672	1	1
1101	3673	1	1
1101	3674	1	1
1101	3675	1	1
1101	3676	1	1
1101	3678	1	1
1101	3679	1	1
1101	3680	1	1
1101	3685	1	1
1101	8515	1	1
1101	8516	1	1
1277	3688	1	1
1277	3690	1	1
1277	3691	1	1
1277	3693	1	1
1277	3694	1	1
1277	3695	1	1
1277	3696	1	1
1277	22801	1	1
1277	3655	1	1
1277	3672	1	1
1277	3673	1	1
1277	3674	1	1
1277	3675	1	1
1277	3676	1	1
1277	3678	1	1
1277	3679	1	1
1277	3680	1	1
1277	3685	1	1
1277	8515	1	1
1277	8516	1	1
1278	3688	1	1
1278	3690	1	1
1278	3691	1	1
1278	3693	1	1
1278	3694	1	1
1278	3695	1	1
1278	3696	1	1
1278	22801	1	1
1278	3655	1	1
1278	3672	1	1
1278	3673	1	1
1278	3674	1	1
1278	3675	1	1
1278	3676	1	1
1278	3678	1	1
1278	3679	1	1
1278	3680	1	1
1278	3685	1	1
1278	8515	1	1
1278	8516	1	1
1280	3688	1	1
1280	3690	1	1
1280	3691	1	1
1280	3693	1	1
1280	3694	1	1
1280	3695	1	1
1280	3696	1	1
1280	22801	1	1
1280	3655	1	1
1280	3672	1	1
1280	3673	1	1
1280	3674	1	1
1280	3675	1	1
1280	3676	1	1
1280	3678	1	1
1280	3679	1	1
1280	3680	1	1
1280	3685	1	1
1280	8515	1	1
1280	8516	1	1
1281	3688	1	1
1281	3690	1	1
1281	3691	1	1
1281	3693	1	1
1281	3694	1	1
1281	3695	1	1
1281	3696	1	1
1281	22801	1	1
1281	3655	1	1
1281	3672	1	1
1281	3673	1	1
1281	3674	1	1
1281	3675	1	1
1281	3676	1	1
1281	3678	1	1
1281	3679	1	1
1281	3680	1	1
1281	3685	1	1
1281	8515	1	1
1281	8516	1	1
1282	3688	1	1
1282	3690	1	1
1282	3691	1	1
1282	3693	1	1
1282	3694	1	1
1282	3695	1	1
1282	3696	1	1
1282	22801	1	1
1282	3655	1	1
1282	3672	1	1
1282	3673	1	1
1282	3674	1	1
1282	3675	1	1
1282	3676	1	1
1282	3678	1	1
1282	3679	1	1
1282	3680	1	1
1282	3685	1	1
1282	8515	1	1
1282	8516	1	1
1284	3688	1	1
1284	3690	1	1
1284	3691	1	1
1284	3693	1	1
1284	3694	1	1
1284	3695	1	1
1284	3696	1	1
1284	22801	1	1
1284	3655	1	1
1284	3672	1	1
1284	3673	1	1
1284	3674	1	1
1284	3675	1	1
1284	3676	1	1
1284	3678	1	1
1284	3679	1	1
1284	3680	1	1
1284	3685	1	1
1284	8515	1	1
1284	8516	1	1
1286	3688	1	1
1286	3690	1	1
1286	3691	1	1
1286	3693	1	1
1286	3694	1	1
1286	3695	1	1
1286	3696	1	1
1286	22801	1	1
1286	3655	1	1
1286	3672	1	1
1286	3673	1	1
1286	3674	1	1
1286	3675	1	1
1286	3676	1	1
1286	3678	1	1
1286	3679	1	1
1286	3680	1	1
1286	3685	1	1
1286	8515	1	1
1286	8516	1	1
1288	3688	1	1
1288	3690	1	1
1288	3691	1	1
1288	3693	1	1
1288	3694	1	1
1288	3695	1	1
1288	3696	1	1
1288	22801	1	1
1288	3655	1	1
1288	3672	1	1
1288	3673	1	1
1288	3674	1	1
1288	3675	1	1
1288	3676	1	1
1288	3678	1	1
1288	3679	1	1
1288	3680	1	1
1288	3685	1	1
1288	8515	1	1
1288	8516	1	1
1289	3688	1	1
1289	3690	1	1
1289	3691	1	1
1289	3693	1	1
1289	3694	1	1
1289	3695	1	1
1289	3696	1	1
1289	22801	1	1
1289	3655	1	1
1289	3672	1	1
1289	3673	1	1
1289	3674	1	1
1289	3675	1	1
1289	3676	1	1
1289	3678	1	1
1289	3679	1	1
1289	3680	1	1
1289	3685	1	1
1289	8515	1	1
1289	8516	1	1
1290	3688	1	1
1290	3690	1	1
1290	3691	1	1
1290	3693	1	1
1290	3694	1	1
1290	3695	1	1
1290	3696	1	1
1290	22801	1	1
1290	3655	1	1
1290	3672	1	1
1290	3673	1	1
1290	3674	1	1
1290	3675	1	1
1290	3676	1	1
1290	3678	1	1
1290	3679	1	1
1290	3680	1	1
1290	3685	1	1
1290	8515	1	1
1290	8516	1	1
1291	3688	1	1
1291	3690	1	1
1291	3691	1	1
1291	3693	1	1
1291	3694	1	1
1291	3695	1	1
1291	3696	1	1
1291	22801	1	1
1291	3655	1	1
1291	3672	1	1
1291	3673	1	1
1291	3674	1	1
1291	3675	1	1
1291	3676	1	1
1291	3678	1	1
1291	3679	1	1
1291	3680	1	1
1291	3685	1	1
1291	8515	1	1
1291	8516	1	1
1292	3688	1	1
1292	3690	1	1
1292	3691	1	1
1292	3693	1	1
1292	3694	1	1
1292	3695	1	1
1292	3696	1	1
1292	22801	1	1
1292	3655	1	1
1292	3672	1	1
1292	3673	1	1
1292	3674	1	1
1292	3675	1	1
1292	3676	1	1
1292	3678	1	1
1292	3679	1	1
1292	3680	1	1
1292	3685	1	1
1292	8515	1	1
1292	8516	1	1
1293	3688	1	1
1293	3690	1	1
1293	3691	1	1
1293	3693	1	1
1293	3694	1	1
1293	3695	1	1
1293	3696	1	1
1293	22801	1	1
1293	3655	1	1
1293	3672	1	1
1293	3673	1	1
1293	3674	1	1
1293	3675	1	1
1293	3676	1	1
1293	3678	1	1
1293	3679	1	1
1293	3680	1	1
1293	3685	1	1
1293	8515	1	1
1293	8516	1	1
1301	3688	1	1
1301	3690	1	1
1301	3691	1	1
1301	3693	1	1
1301	3694	1	1
1301	3695	1	1
1301	3696	1	1
1301	22801	1	1
1301	3655	1	1
1301	3672	1	1
1301	3673	1	1
1301	3674	1	1
1301	3675	1	1
1301	3676	1	1
1301	3678	1	1
1301	3679	1	1
1301	3680	1	1
1301	3685	1	1
1301	8515	1	1
1301	8516	1	1
1302	3688	1	1
1302	3690	1	1
1302	3691	1	1
1302	3693	1	1
1302	3694	1	1
1302	3695	1	1
1302	3696	1	1
1302	22801	1	1
1302	3655	1	1
1302	3672	1	1
1302	3673	1	1
1302	3674	1	1
1302	3675	1	1
1302	3676	1	1
1302	3678	1	1
1302	3679	1	1
1302	3680	1	1
1302	3685	1	1
1302	8515	1	1
1302	8516	1	1
1311	3688	1	1
1311	3690	1	1
1311	3691	1	1
1311	3693	1	1
1311	3694	1	1
1311	3695	1	1
1311	3696	1	1
1311	22801	1	1
1311	3655	1	1
1311	3672	1	1
1311	3673	1	1
1311	3674	1	1
1311	3675	1	1
1311	3676	1	1
1311	3678	1	1
1311	3679	1	1
1311	3680	1	1
1311	3685	1	1
1311	8515	1	1
1311	8516	1	1
131873	3688	1	1
131873	3690	1	1
131873	3691	1	1
131873	3693	1	1
131873	3694	1	1
131873	3695	1	1
131873	3696	1	1
131873	22801	1	1
131873	3655	1	1
131873	3672	1	1
131873	3673	1	1
131873	3674	1	1
131873	3675	1	1
131873	3676	1	1
131873	3678	1	1
131873	3679	1	1
131873	3680	1	1
131873	3685	1	1
131873	8515	1	1
131873	8516	1	1
22798	3688	1	1
22798	3690	1	1
22798	3691	1	1
22798	3693	1	1
22798	3694	1	1
22798	3695	1	1
22798	3696	1	1
22798	22801	1	1
22798	3655	1	1
22798	3672	1	1
22798	3673	1	1
22798	3674	1	1
22798	3675	1	1
22798	3676	1	1
22798	3678	1	1
22798	3679	1	1
22798	3680	1	1
22798	3685	1	1
22798	8515	1	1
22798	8516	1	1
2335	3688	1	1
2335	3690	1	1
2335	3691	1	1
2335	3693	1	1
2335	3694	1	1
2335	3695	1	1
2335	3696	1	1
2335	22801	1	1
2335	3655	1	1
2335	3672	1	1
2335	3673	1	1
2335	3674	1	1
2335	3675	1	1
2335	3676	1	1
2335	3678	1	1
2335	3679	1	1
2335	3680	1	1
2335	3685	1	1
2335	8515	1	1
2335	8516	1	1
284217	3688	1	1
284217	3690	1	1
284217	3691	1	1
284217	3693	1	1
284217	3694	1	1
284217	3695	1	1
284217	3696	1	1
284217	22801	1	1
284217	3655	1	1
284217	3672	1	1
284217	3673	1	1
284217	3674	1	1
284217	3675	1	1
284217	3676	1	1
284217	3678	1	1
284217	3679	1	1
284217	3680	1	1
284217	3685	1	1
284217	8515	1	1
284217	8516	1	1
3371	3688	1	1
3371	3690	1	1
3371	3691	1	1
3371	3693	1	1
3371	3694	1	1
3371	3695	1	1
3371	3696	1	1
3371	22801	1	1
3371	3655	1	1
3371	3672	1	1
3371	3673	1	1
3371	3674	1	1
3371	3675	1	1
3371	3676	1	1
3371	3678	1	1
3371	3679	1	1
3371	3680	1	1
3371	3685	1	1
3371	8515	1	1
3371	8516	1	1
3381	3688	1	1
3381	3690	1	1
3381	3691	1	1
3381	3693	1	1
3381	3694	1	1
3381	3695	1	1
3381	3696	1	1
3381	22801	1	1
3381	3655	1	1
3381	3672	1	1
3381	3673	1	1
3381	3674	1	1
3381	3675	1	1
3381	3676	1	1
3381	3678	1	1
3381	3679	1	1
3381	3680	1	1
3381	3685	1	1
3381	8515	1	1
3381	8516	1	1
3908	3688	1	1
3908	3690	1	1
3908	3691	1	1
3908	3693	1	1
3908	3694	1	1
3908	3695	1	1
3908	3696	1	1
3908	22801	1	1
3908	3655	1	1
3908	3672	1	1
3908	3673	1	1
3908	3674	1	1
3908	3675	1	1
3908	3676	1	1
3908	3678	1	1
3908	3679	1	1
3908	3680	1	1
3908	3685	1	1
3908	8515	1	1
3908	8516	1	1
3909	3688	1	1
3909	3690	1	1
3909	3691	1	1
3909	3693	1	1
3909	3694	1	1
3909	3695	1	1
3909	3696	1	1
3909	22801	1	1
3909	3655	1	1
3909	3672	1	1
3909	3673	1	1
3909	3674	1	1
3909	3675	1	1
3909	3676	1	1
3909	3678	1	1
3909	3679	1	1
3909	3680	1	1
3909	3685	1	1
3909	8515	1	1
3909	8516	1	1
3910	3688	1	1
3910	3690	1	1
3910	3691	1	1
3910	3693	1	1
3910	3694	1	1
3910	3695	1	1
3910	3696	1	1
3910	22801	1	1
3910	3655	1	1
3910	3672	1	1
3910	3673	1	1
3910	3674	1	1
3910	3675	1	1
3910	3676	1	1
3910	3678	1	1
3910	3679	1	1
3910	3680	1	1
3910	3685	1	1
3910	8515	1	1
3910	8516	1	1
3911	3688	1	1
3911	3690	1	1
3911	3691	1	1
3911	3693	1	1
3911	3694	1	1
3911	3695	1	1
3911	3696	1	1
3911	22801	1	1
3911	3655	1	1
3911	3672	1	1
3911	3673	1	1
3911	3674	1	1
3911	3675	1	1
3911	3676	1	1
3911	3678	1	1
3911	3679	1	1
3911	3680	1	1
3911	3685	1	1
3911	8515	1	1
3911	8516	1	1
3912	3688	1	1
3912	3690	1	1
3912	3691	1	1
3912	3693	1	1
3912	3694	1	1
3912	3695	1	1
3912	3696	1	1
3912	22801	1	1
3912	3655	1	1
3912	3672	1	1
3912	3673	1	1
3912	3674	1	1
3912	3675	1	1
3912	3676	1	1
3912	3678	1	1
3912	3679	1	1
3912	3680	1	1
3912	3685	1	1
3912	8515	1	1
3912	8516	1	1
3913	3688	1	1
3913	3690	1	1
3913	3691	1	1
3913	3693	1	1
3913	3694	1	1
3913	3695	1	1
3913	3696	1	1
3913	22801	1	1
3913	3655	1	1
3913	3672	1	1
3913	3673	1	1
3913	3674	1	1
3913	3675	1	1
3913	3676	1	1
3913	3678	1	1
3913	3679	1	1
3913	3680	1	1
3913	3685	1	1
3913	8515	1	1
3913	8516	1	1
3914	3688	1	1
3914	3690	1	1
3914	3691	1	1
3914	3693	1	1
3914	3694	1	1
3914	3695	1	1
3914	3696	1	1
3914	22801	1	1
3914	3655	1	1
3914	3672	1	1
3914	3673	1	1
3914	3674	1	1
